Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,data_as_of,data_loaded_at
202201,2022/01/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,873,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,1134,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,7779,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,5538,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,A,891,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,797,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,A,2018,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,1307,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,A,1380,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,2440,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,International,A,16344,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,International,A,15766,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,12523,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,11135,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,3509,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,4033,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,2523,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,1593,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,3494,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,2583,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,Terminal 1,B,31532,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,Terminal 1,B,31216,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,JetBlue Airways,B6,JetBlue Airways,B6,International,Mexico,Deplaned,Low Fare,Terminal 1,B,1996,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,JetBlue Airways,B6,JetBlue Airways,B6,International,Mexico,Enplaned,Low Fare,Terminal 1,B,1281,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,5581,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,4395,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,2179,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,1857,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,10187,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,7569,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,3741,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,5749,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Qatar Airways,QR,Qatar Airways,QR,International,Middle East,Deplaned,Other,International,A,8485,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Qatar Airways,QR,Qatar Airways,QR,International,Middle East,Enplaned,Other,International,A,7052,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,2090,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,1806,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,4219,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,4748,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,SkyWest Airlines,OO,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,B,3891,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,SkyWest Airlines,OO,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,B,3765,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,13990,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,13616,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,45765,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,43259,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,89891,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,89145,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,2142,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,2124,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,46550,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,41581,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,176,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,1389,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,1202,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,4374,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,3293,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,8014,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,6563,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Deplaned,Other,International,G,2339,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Enplaned,Other,International,G,1620,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,9107,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,6590,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,20757,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,21677,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,104281,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,100933,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,234877,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,213161,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,494,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,24263,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,19189,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,5107,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,5900,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Central America,Deplaned,Other,International,G,843,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Central America,Enplaned,Other,International,G,550,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,13246,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,12216,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,19853,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,8720,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,415,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,7281,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,2031,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,1835,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Vietnam Airlines JSC,VN,Vietnam Airlines JSC,VN,International,Asia,Deplaned,Other,International,A,401,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Vietnam Airlines JSC,VN,Vietnam Airlines JSC,VN,International,Asia,Enplaned,Other,International,A,1998,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,3315,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,2923,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,904,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202201,2022/01/01,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,790,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Deplaned,Other,International,G,420,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Enplaned,Other,International,G,341,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,9349,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,9321,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,10763,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,10320,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,5434,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,4483,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,7171,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,7329,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,860,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,866,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,99693,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,102442,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,11169,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,11720,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,1639,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,1186,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,B,83790,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,B,82521,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,948,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,1453,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,6122,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,6140,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,3673,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,3576,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,699,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,228,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,417,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,78117,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,74705,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 2,D,4890,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 2,D,5324,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,882,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,909,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,7274,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,6457,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,A,491,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,478,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
202202,2022/02/01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,A,1290,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
